7,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
11,0.1,0.71,0.92,0.12
9,0.28,0.48,0.58,0.1
6,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
8,0.94,0.54,0.5,0.15
7,0.1,0.37,0.24,0.22
18,0.11,0.96,0.04,0.06
8,0.1,0.37,0.24,0.22
7,0.1,0.37,0.24,0.22
5,0.1,0.37,0.24,0.22
7,0.21,0.04,0.85,0.2
7,0.1,0.37,0.24,0.22
4,0.34,0.23,0.61,0.7
9,0.24,0.78,0.68,0.2
7,0.1,0.37,0.24,0.22
7,0.1,0.37,0.24,0.22
4,0.44,0.7,0.4,0.65
5,0.1,0.37,0.24,0.22
9,0.1,0.37,0.24,0.22
8,0.1,0.37,0.24,0.22
11,0.23,0.9,0.4,0.12
7,0.1,0.37,0.24,0.22
4,0.14,0.64,0.55,0.83
5,0.57,0.1,0.35,0.37
4,0.93,0.5,0.47,0.67
32,0.55,0.87,0.66,0.01
4,0.17,0.36,0.83,0.47
7,0.1,0.37,0.24,0.22
6,0.22,0.84,0.03,0.35
4,0.37,0.93,0.64,0.78
9,0.24,0.78,0.68,0.2
6,0.1,0.37,0.24,0.22
22,0.44,0.18,0.34,0.01
6,0.1,0.37,0.24,0.22
13,0.72,0.07,0.02,0.05
8,0.1,0.37,0.24,0.22
4,0.44,0.05,0.18,0.92
11,0.55,0.94,0.32,0.1
5,0.1,0.37,0.24,0.22
4,0.22,0.84,0.03,0.35
4,0.84,0.71,0.04,0.86
6,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
7,0.1,0.37,0.24,0.22
10,0.1,0.37,0.24,0.22
4,0.37,0.93,0.64,0.78
6,0.1,0.37,0.24,0.22
5,0.1,0.37,0.24,0.22
4,0.35,0.65,0.88,0.59
5,0.1,0.37,0.24,0.22
7,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
4,0.78,0.88,0.41,0.94
4,0.94,0.17,0.95,0.77
7,0.1,0.37,0.24,0.22
6,0.1,0.37,0.24,0.22
4,0.03,0.4,0.31,0.72
6,0.24,0.78,0.68,0.2
