19,0.15,0.18,0.02,0.01
7,0.04,0.67,0.77,0.24
8,0.5,0.98,0.75,0.14
4,0.0,0.29,0.62,0.66
4,0.27,0.46,0.41,0.48
4,0.54,0.63,0.57,0.8
6,0.47,0.1,0.7,0.29
11,0.5,0.98,0.75,0.14
5,0.83,0.59,0.73,0.32
5,0.78,0.82,0.75,0.59
7,0.36,0.22,0.42,0.21
8,0.64,0.82,0.48,0.13
4,0.28,0.86,0.33,0.96
4,0.94,0.06,0.65,0.94
4,0.67,0.6,0.77,0.98
4,0.57,0.36,0.92,0.57
4,0.86,0.76,0.77,0.79
6,0.0,0.49,0.29,0.33
8,0.5,0.3,0.43,0.1
34,0.72,0.51,0.63,0.0
4,0.42,0.32,0.08,0.7
10,0.15,0.99,0.1,0.12
5,0.51,0.53,0.52,0.42
7,0.83,0.59,0.73,0.32
4,0.57,0.29,0.97,0.9
6,0.04,0.67,0.77,0.24
4,0.99,0.75,0.55,0.97
5,0.97,0.04,0.89,0.34
5,0.02,0.07,0.73,0.45
5,0.31,0.95,0.25,0.48
4,0.25,0.09,0.37,0.72
6,0.62,0.93,0.06,0.21
5,0.62,0.93,0.06,0.21
8,0.64,0.82,0.48,0.13
31,0.96,0.48,0.06,0.05
4,0.51,0.53,0.52,0.42
4,0.63,0.08,0.88,1.0
6,0.27,0.6,0.14,0.23
6,0.8,0.11,0.94,0.41
5,0.28,0.57,0.74,0.31
5,0.66,0.23,0.05,0.48
5,0.27,0.6,0.14,0.23
13,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
12,0.01,0.45,0.3,0.09
8,0.64,0.82,0.48,0.13
max fit,43

NEW RUN: 2
7,0.21,0.53,0.72,0.19
9,0.34,0.68,0.79,0.13
6,0.04,0.67,0.77,0.24
4,0.02,0.07,0.73,0.45
5,0.27,0.46,0.41,0.48
6,0.36,0.22,0.42,0.21
8,0.36,0.22,0.42,0.21
7,0.34,0.68,0.79,0.13
4,0.97,0.12,0.15,0.78
4,0.59,0.15,0.22,0.9
4,0.02,0.07,0.73,0.45
4,0.66,0.23,0.05,0.48
14,0.48,0.37,0.32,0.07
4,0.21,0.6,0.17,0.46
6,0.04,0.67,0.77,0.24
11,0.15,0.99,0.1,0.12
4,0.25,0.09,0.37,0.72
6,0.83,0.59,0.73,0.32
34,0.72,0.51,0.63,0.0
7,0.3,0.77,0.86,0.07
13,0.5,0.3,0.43,0.1
8,0.36,0.22,0.42,0.21
6,0.71,0.02,0.43,0.23
5,0.38,0.77,0.55,0.5
6,0.04,0.67,0.77,0.24
5,0.96,0.12,0.4,0.38
4,0.97,0.12,0.15,0.78
6,0.47,0.1,0.7,0.29
23,0.55,0.16,0.28,0.02
10,0.64,0.82,0.48,0.13
10,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
5,0.22,0.34,0.59,0.24
7,0.62,0.93,0.06,0.21
9,0.15,0.99,0.1,0.12
7,0.5,0.3,0.43,0.1
7,0.01,0.45,0.3,0.09
8,0.21,0.53,0.72,0.19
4,0.65,0.9,0.02,0.92
6,0.22,0.34,0.59,0.24
10,0.5,0.3,0.43,0.1
9,0.44,0.67,0.15,0.13
6,0.04,0.67,0.77,0.24
4,0.8,0.11,0.94,0.41
11,0.48,0.37,0.32,0.07
5,0.96,0.12,0.4,0.38
11,0.64,0.82,0.48,0.13
4,0.67,0.6,0.77,0.98
34,0.72,0.51,0.63,0.0
7,0.64,0.82,0.48,0.13
6,0.62,0.93,0.06,0.21
18,0.01,0.45,0.3,0.09
5,0.51,0.53,0.52,0.42
6,0.22,0.34,0.59,0.24
43,0.72,0.51,0.63,0.0
5,0.97,0.04,0.89,0.34
10,0.04,0.67,0.77,0.24
5,0.02,0.07,0.73,0.45
4,0.92,0.7,0.41,0.55
43,0.72,0.51,0.63,0.0
4,0.8,0.11,0.94,0.41
5,0.97,0.04,0.89,0.34
7,0.5,0.98,0.75,0.14
17,0.3,0.77,0.86,0.07
6,0.62,0.93,0.06,0.21
8,0.64,0.82,0.48,0.13
6,0.62,0.93,0.06,0.21
40,0.55,0.16,0.28,0.02
7,0.48,0.39,0.92,0.27
6,0.5,0.98,0.75,0.14
5,0.66,0.23,0.05,0.48
4,0.92,0.7,0.41,0.55
6,0.44,0.67,0.15,0.13
13,0.01,0.45,0.3,0.09
8,0.22,0.34,0.59,0.24
7,0.04,0.67,0.77,0.24
8,0.48,0.37,0.32,0.07
7,0.21,0.53,0.72,0.19
7,0.96,0.12,0.4,0.38
5,0.62,0.93,0.06,0.21
4,0.83,0.59,0.73,0.32
5,0.27,0.6,0.14,0.23
10,0.15,0.99,0.1,0.12
12,0.01,0.45,0.3,0.09
30,0.48,0.37,0.32,0.07
17,0.01,0.45,0.3,0.09
10,0.34,0.68,0.79,0.13
11,0.3,0.77,0.86,0.07
7,0.04,0.67,0.77,0.24
33,0.55,0.16,0.28,0.02
10,0.3,0.77,0.86,0.07
6,0.04,0.67,0.77,0.24
6,0.56,0.7,0.02,0.27
10,0.48,0.37,0.32,0.07
6,0.47,0.1,0.7,0.29
6,0.8,0.49,0.19,0.26
7,0.04,0.67,0.77,0.24
13,0.01,0.45,0.3,0.09
30,0.15,0.18,0.02,0.01
5,0.97,0.04,0.89,0.34
max fit,43

NEW RUN: 3
36,0.55,0.16,0.28,0.02
9,0.01,0.45,0.3,0.09
43,0.72,0.51,0.63,0.0
13,0.44,0.67,0.15,0.13
43,0.72,0.51,0.63,0.0
6,0.36,0.22,0.42,0.21
15,0.3,0.77,0.86,0.07
43,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
12,0.01,0.45,0.3,0.09
9,0.01,0.45,0.3,0.09
10,0.01,0.45,0.3,0.09
9,0.5,0.3,0.43,0.1
8,0.04,0.67,0.77,0.24
6,0.21,0.53,0.72,0.19
11,0.64,0.82,0.48,0.13
33,0.15,0.18,0.02,0.01
6,0.51,0.53,0.52,0.42
13,0.48,0.37,0.32,0.07
9,0.48,0.37,0.32,0.07
9,0.5,0.3,0.43,0.1
11,0.01,0.45,0.3,0.09
6,0.04,0.67,0.77,0.24
22,0.72,0.51,0.63,0.0
5,0.04,0.67,0.77,0.24
10,0.01,0.45,0.3,0.09
7,0.47,0.1,0.7,0.29
10,0.01,0.45,0.3,0.09
5,0.83,0.59,0.73,0.32
7,0.36,0.22,0.42,0.21
43,0.72,0.51,0.63,0.0
12,0.01,0.45,0.3,0.09
43,0.72,0.51,0.63,0.0
5,0.48,0.39,0.92,0.27
34,0.72,0.51,0.63,0.0
6,0.97,0.04,0.89,0.34
10,0.64,0.82,0.48,0.13
13,0.15,0.99,0.1,0.12
5,0.36,0.22,0.42,0.21
12,0.44,0.67,0.15,0.13
8,0.62,0.93,0.06,0.21
43,0.72,0.51,0.63,0.0
13,0.15,0.99,0.1,0.12
22,0.72,0.51,0.63,0.0
6,0.04,0.67,0.77,0.24
11,0.34,0.68,0.79,0.13
84,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
7,0.04,0.67,0.77,0.24
43,0.15,0.18,0.02,0.01
6,0.36,0.22,0.42,0.21
11,0.48,0.37,0.32,0.07
6,0.48,0.39,0.92,0.27
8,0.04,0.67,0.77,0.24
34,0.72,0.51,0.63,0.0
9,0.64,0.82,0.48,0.13
43,0.72,0.51,0.63,0.0
5,0.83,0.59,0.73,0.32
6,0.36,0.22,0.42,0.21
6,0.62,0.93,0.06,0.21
6,0.8,0.49,0.19,0.26
9,0.15,0.99,0.1,0.12
9,0.44,0.67,0.15,0.13
6,0.21,0.53,0.72,0.19
6,0.21,0.53,0.72,0.19
6,0.71,0.02,0.43,0.23
6,0.36,0.22,0.42,0.21
10,0.01,0.45,0.3,0.09
11,0.15,0.99,0.1,0.12
14,0.48,0.37,0.32,0.07
7,0.44,0.67,0.15,0.13
9,0.3,0.77,0.86,0.07
10,0.5,0.3,0.43,0.1
14,0.3,0.77,0.86,0.07
43,0.72,0.51,0.63,0.0
5,0.62,0.93,0.06,0.21
11,0.48,0.37,0.32,0.07
6,0.5,0.98,0.75,0.14
41,0.55,0.16,0.28,0.02
6,0.36,0.22,0.42,0.21
6,0.96,0.12,0.4,0.38
12,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
5,0.83,0.59,0.73,0.32
