5,0.89,0.33,0.78,0.37
32,0.87,0.3,0.53,0.03
8,1.0,0.92,0.91,0.11
4,0.09,0.51,0.72,0.92
6,0.7,0.16,0.42,0.23
5,0.29,0.36,0.17,0.38
5,0.06,0.28,0.16,0.54
max fit,42

NEW RUN: 1
9,0.09,0.71,0.68,0.09
4,0.23,0.53,0.17,0.99
8,0.59,0.89,0.47,0.15
4,0.34,0.09,0.49,0.72
4,0.98,0.79,0.38,0.89
5,0.06,0.8,0.88,0.42
4,0.24,0.25,0.73,0.97
4,0.71,0.06,0.84,0.9
5,0.92,0.86,0.43,0.46
29,0.03,0.01,0.05,0.03
37,0.59,0.73,0.53,0.03
4,0.87,0.3,0.81,0.67
5,0.14,0.04,0.02,0.34
4,0.61,0.71,0.26,0.75
8,0.49,0.9,0.71,0.12
9,0.0,0.46,0.39,0.13
4,0.71,0.06,0.84,0.9
14,0.49,0.9,0.71,0.12
4,0.71,0.06,0.84,0.9
29,0.03,0.01,0.05,0.03
6,0.11,0.03,0.7,0.25
9,1.0,0.92,0.48,0.12
4,0.89,0.33,0.37,0.86
5,0.79,0.17,0.78,0.37
4,0.89,0.33,0.37,0.86
33,0.03,0.01,0.05,0.03
7,0.31,0.5,0.19,0.15
4,0.47,0.7,0.24,0.68
13,0.83,0.5,0.07,0.02
5,0.92,0.86,0.43,0.46
5,0.8,0.52,0.16,0.39
4,0.06,0.47,0.46,0.54
5,0.54,0.93,0.9,0.52
10,0.06,0.57,0.12,0.14
12,0.66,0.07,0.31,0.06
4,0.08,0.6,0.85,0.8
4,0.93,0.09,0.44,0.92
4,0.11,0.32,0.13,0.54
8,0.09,0.71,0.68,0.09
4,0.32,0.32,0.88,0.77
4,0.89,0.33,0.37,0.86
9,0.23,0.48,0.15,0.1
4,0.61,0.71,0.26,0.75
6,0.88,0.01,0.11,0.31
5,0.87,0.3,0.81,0.67
4,0.68,0.42,0.38,0.74
4,0.7,0.65,0.36,0.8
8,0.31,0.5,0.19,0.15
4,0.23,0.53,0.17,0.99
4,0.71,0.06,0.84,0.9
33,0.45,0.31,0.02,0.04
4,0.24,0.25,0.73,0.97
4,0.23,0.53,0.17,0.99
4,0.92,0.86,0.43,0.46
4,0.71,0.06,0.84,0.9
4,0.21,0.97,0.14,0.81
5,0.8,0.52,0.16,0.39
4,0.47,0.0,0.63,0.76
28,0.46,0.05,0.68,0.03
4,0.23,0.65,0.29,0.81
7,0.75,0.0,0.49,0.24
8,0.45,0.11,0.88,0.13
7,0.88,0.32,0.34,0.22
4,0.23,0.53,0.17,0.99
10,0.9,0.0,0.05,0.11
37,0.85,0.2,0.52,0.02
4,0.1,0.85,0.32,0.52
4,0.87,0.3,0.81,0.67
38,0.85,0.2,0.52,0.02
4,0.48,0.7,0.18,0.79
4,0.23,0.65,0.29,0.81
4,0.34,0.09,0.49,0.72
4,0.48,0.7,0.18,0.79
5,0.93,0.23,0.67,0.66
4,0.67,0.3,0.97,0.52
5,0.85,0.09,0.78,0.16
4,0.37,0.75,0.26,0.55
17,0.03,0.01,0.05,0.03
4,0.61,0.71,0.26,0.75
7,0.0,0.46,0.39,0.13
13,0.61,0.38,0.91,0.11
5,0.11,0.03,0.7,0.25
4,0.92,0.86,0.43,0.46
35,0.91,0.85,0.45,0.06
7,0.94,0.86,0.41,0.14
16,0.91,0.85,0.45,0.06
30,0.85,0.2,0.52,0.02
4,0.23,0.65,0.29,0.81
4,0.87,0.3,0.81,0.67
19,0.03,0.01,0.05,0.03
5,0.59,0.81,0.83,0.47
4,0.61,0.71,0.26,0.75
12,0.88,0.12,0.57,0.07
4,0.55,0.02,0.46,0.71
4,0.89,0.33,0.37,0.86
12,0.31,0.5,0.19,0.15
10,0.04,0.61,0.78,0.08
5,0.51,0.79,0.58,0.49
4,0.71,0.06,0.84,0.9
4,0.08,0.6,0.85,0.8
max fit,38

NEW RUN: 2
9,0.03,0.01,0.71,0.12
34,0.64,0.49,0.05,0.03
10,0.03,0.01,0.71,0.12
4,0.97,0.78,0.59,0.89
5,0.34,0.09,0.16,0.39
4,0.0,0.46,0.26,0.75
5,0.91,0.85,0.55,0.5
10,0.46,0.05,0.68,0.09
4,0.85,0.2,0.38,0.62
12,0.89,0.33,0.88,0.13
9,0.89,0.33,0.88,0.13
9,0.03,0.01,0.71,0.12
5,0.61,0.38,0.26,0.55
5,0.37,0.75,0.9,0.52
4,0.75,0.0,0.44,0.92
5,0.93,0.09,0.49,0.24
5,0.94,0.94,0.7,0.25
4,0.11,0.03,0.18,0.79
4,0.85,0.2,0.38,0.62
4,0.85,0.2,0.38,0.62
4,0.0,0.46,0.26,0.75
4,0.93,0.23,0.49,0.72
31,0.97,0.7,0.52,0.02
8,0.03,0.01,0.71,0.12
4,0.71,0.06,0.27,1.0
4,0.85,0.2,0.38,0.62
29,0.54,0.93,0.02,0.04
4,0.8,0.52,0.85,0.8
9,0.46,0.05,0.68,0.09
10,0.09,0.71,0.45,0.06
9,0.03,0.01,0.71,0.12
4,0.59,0.89,0.9,0.77
8,0.03,0.01,0.71,0.12
4,0.11,0.03,0.18,0.79
17,0.46,0.05,0.68,0.09
11,0.59,0.73,0.47,0.15
13,0.45,0.11,0.31,0.06
8,0.46,0.05,0.68,0.09
4,0.94,0.86,0.73,0.97
8,0.24,0.25,0.41,0.14
8,0.03,0.01,0.71,0.12
4,0.11,0.03,0.18,0.79
4,0.0,0.46,0.26,0.75
4,0.61,0.71,0.67,0.66
11,0.83,0.5,0.15,0.1
4,0.85,0.2,0.38,0.62
26,0.21,0.34,0.68,0.03
5,0.91,0.85,0.55,0.5
9,0.03,0.01,0.71,0.12
7,0.59,0.73,0.47,0.15
4,0.87,0.3,0.37,0.86
4,0.47,0.7,0.81,0.67
4,0.85,0.2,0.38,0.62
30,1.0,0.92,0.07,0.02
4,0.45,0.31,0.97,0.52
8,0.89,0.33,0.88,0.13
8,0.31,0.5,0.78,0.16
7,0.83,0.5,0.15,0.1
4,0.11,0.03,0.18,0.79
4,0.36,0.31,0.34,0.71
9,0.89,0.33,0.88,0.13
8,0.03,0.01,0.71,0.12
4,0.06,0.53,0.43,0.46
4,0.92,0.86,0.24,0.68
21,0.54,0.93,0.02,0.04
12,0.03,0.01,0.71,0.12
8,0.04,0.61,0.59,0.11
5,0.45,0.31,0.97,0.52
5,0.34,0.09,0.16,0.39
12,0.03,0.01,0.71,0.12
4,0.92,0.86,0.24,0.68
4,0.87,0.3,0.37,0.86
8,0.31,0.5,0.78,0.16
4,0.85,0.09,0.84,0.9
4,0.11,0.03,0.18,0.79
5,0.48,0.7,0.43,0.49
9,0.23,0.53,0.39,0.13
10,0.03,0.01,0.71,0.12
4,0.8,0.52,0.85,0.8
14,0.08,0.6,0.91,0.11
9,0.03,0.01,0.71,0.12
4,0.88,0.01,0.17,0.99
5,0.45,0.31,0.97,0.52
8,0.03,0.01,0.71,0.12
11,0.66,0.07,0.53,0.03
27,0.45,0.11,0.31,0.06
4,0.85,0.2,0.38,0.62
10,0.72,0.35,0.48,0.12
16,0.08,0.6,0.91,0.11
4,0.37,0.75,0.9,0.52
7,0.89,0.33,0.88,0.13
11,0.46,0.05,0.68,0.09
5,0.67,0.3,0.11,0.31
5,0.45,0.31,0.97,0.52
10,0.83,0.5,0.15,0.1
8,0.23,0.48,0.19,0.15
5,0.03,0.01,0.71,0.12
14,0.49,0.9,0.78,0.08
4,0.71,0.06,0.27,1.0
4,0.87,0.3,0.37,0.86
max fit,34

NEW RUN: 3
5,0.72,0.35,0.9,0.52
5,0.37,0.75,0.41,0.48
41,0.83,0.5,0.4,0.01
4,0.03,0.01,0.85,0.8
8,0.45,0.11,0.88,0.13
13,0.92,0.86,0.31,0.06
4,0.03,0.01,0.85,0.8
4,0.94,0.94,0.24,0.68
13,0.97,0.7,0.91,0.11
47,0.59,0.87,0.52,0.02
40,0.83,0.5,0.4,0.01
10,0.23,0.53,0.71,0.12
4,0.89,0.33,0.27,0.49
4,0.03,0.01,0.85,0.8
4,0.03,0.01,0.85,0.8
4,0.54,0.93,0.38,0.62
7,0.45,0.11,0.88,0.13
4,0.94,0.94,0.24,0.68
67,0.83,0.5,0.4,0.01
9,0.47,0.7,0.39,0.13
7,0.97,0.7,0.91,0.11
4,0.6,0.88,0.2,0.99
5,0.65,0.27,0.55,0.5
4,0.91,0.85,0.46,0.71
15,0.34,0.09,0.45,0.06
5,0.93,0.09,0.16,0.39
4,0.67,0.3,0.26,0.75
4,0.03,0.01,0.85,0.8
4,0.54,0.93,0.38,0.62
7,0.45,0.11,0.88,0.13
9,0.66,0.07,0.15,0.1
4,0.54,0.93,0.38,0.62
9,0.31,0.5,0.48,0.12
4,0.37,0.75,0.41,0.48
5,1.0,0.92,0.11,0.31
4,0.03,0.01,0.85,0.8
13,0.28,0.44,0.68,0.09
41,0.46,0.05,0.02,0.04
22,0.21,0.34,0.07,0.02
4,0.03,0.01,0.85,0.8
5,0.56,0.01,0.1,0.6
16,0.46,0.05,0.02,0.04
32,0.48,0.7,0.68,0.03
4,0.03,0.01,0.85,0.8
4,0.89,0.33,0.27,0.49
4,0.03,0.01,0.85,0.8
8,0.59,0.73,0.11,0.21
4,0.03,0.01,0.85,0.8
4,0.03,0.01,0.85,0.8
5,0.89,0.33,0.27,0.49
8,0.97,0.7,0.91,0.11
4,0.49,0.9,0.31,0.7
4,0.03,0.01,0.85,0.8
5,0.08,0.6,0.43,0.49
4,0.03,0.01,0.85,0.8
15,0.46,0.05,0.02,0.04
4,0.54,0.93,0.38,0.62
4,0.03,0.01,0.85,0.8
11,0.23,0.53,0.71,0.12
4,0.03,0.01,0.85,0.8
5,0.09,0.71,0.49,0.24
16,0.34,0.09,0.45,0.06
58,0.83,0.5,0.4,0.01
4,0.56,0.16,0.81,0.67
72,0.83,0.5,0.4,0.01
4,0.49,0.9,0.31,0.7
34,0.46,0.05,0.02,0.04
5,0.0,0.46,0.7,0.25
8,0.23,0.53,0.71,0.12
4,0.03,0.01,0.85,0.8
4,0.37,0.75,0.41,0.48
4,0.03,0.01,0.85,0.8
57,0.46,0.05,0.02,0.04
4,0.67,0.3,0.26,0.75
4,0.03,0.01,0.85,0.8
6,0.19,0.8,0.78,0.16
8,0.4,1.0,0.47,0.15
5,0.89,0.33,0.27,0.49
5,0.24,0.03,0.13,0.59
4,0.03,0.01,0.85,0.8
4,0.03,0.01,0.85,0.8
6,0.0,0.46,0.7,0.25
4,0.54,0.93,0.38,0.62
15,0.85,0.2,0.61,0.08
15,0.97,0.7,0.91,0.11
4,0.03,0.01,0.85,0.8
4,0.93,0.23,0.49,0.72
4,0.93,0.23,0.49,0.72
11,0.04,0.61,0.78,0.08
4,0.03,0.01,0.85,0.8
4,0.03,0.01,0.85,0.8
7,0.8,0.52,0.59,0.11
5,0.37,0.75,0.41,0.48
18,0.22,0.07,0.53,0.03
5,0.42,0.28,0.69,0.38
5,0.89,0.33,0.27,0.49
5,0.0,0.46,0.7,0.25
8,0.59,0.73,0.11,0.21
5,0.89,0.33,0.27,0.49
56,0.83,0.5,0.4,0.01
max fit,72

NEW RUN: 4
4,0.97,0.7,0.2,0.77
15,0.8,0.52,0.68,0.09
9,0.54,0.93,0.45,0.06
11,0.34,0.09,0.39,0.13
5,0.37,0.75,0.73,0.37
4,0.4,0.9,0.41,0.48
13,0.65,0.47,0.15,0.1
6,0.66,0.07,0.18,0.27
5,0.21,0.34,0.27,0.49
4,0.83,0.5,0.68,0.83
31,0.46,0.05,0.78,0.01
7,0.45,0.11,0.27,0.21
4,0.97,0.7,0.2,0.77
27,0.4,1.0,0.53,0.03
4,0.83,0.5,0.68,0.83
39,0.67,0.3,0.07,0.02
11,0.89,0.33,0.31,0.06
5,0.23,0.53,0.62,0.49
7,0.21,0.34,0.27,0.49
4,0.23,0.53,0.62,0.49
6,0.91,0.85,0.49,0.24
4,0.09,0.71,0.46,0.71
10,0.47,0.7,0.88,0.13
41,0.46,0.05,0.78,0.01
4,0.04,0.61,0.85,0.8
5,0.03,0.01,0.76,0.29
4,0.19,0.8,0.26,0.75
4,0.83,0.5,0.68,0.83
11,0.94,0.94,0.59,0.11
31,0.4,1.0,0.53,0.03
13,0.59,0.73,0.78,0.08
9,0.34,0.09,0.39,0.13
20,0.46,0.05,0.78,0.01
19,0.46,0.05,0.78,0.01
46,0.46,0.05,0.78,0.01
39,0.46,0.05,0.78,0.01
18,0.4,1.0,0.53,0.03
8,0.22,0.07,0.91,0.11
36,0.28,0.44,0.68,0.03
5,0.48,0.7,0.47,0.26
45,0.46,0.05,0.78,0.01
4,0.97,0.7,0.2,0.77
4,0.83,0.5,0.68,0.83
5,0.64,0.49,0.78,0.16
8,0.34,0.09,0.39,0.13
5,0.23,0.53,0.62,0.49
4,0.83,0.5,0.68,0.83
4,0.92,0.86,0.64,0.86
4,0.83,0.5,0.68,0.83
5,0.0,0.46,0.69,0.38
5,0.0,0.46,0.69,0.38
4,0.42,0.28,0.35,0.64
15,0.89,0.33,0.31,0.06
4,0.23,0.53,0.62,0.49
4,0.83,0.5,0.68,0.83
5,0.03,0.01,0.76,0.29
5,0.03,0.01,0.76,0.29
8,0.34,0.09,0.39,0.13
12,0.8,0.52,0.68,0.09
4,0.83,0.5,0.68,0.83
9,0.22,0.07,0.91,0.11
4,0.83,0.5,0.68,0.83
6,0.34,0.09,0.39,0.13
8,0.48,0.7,0.47,0.26
6,0.45,0.11,0.27,0.21
4,0.42,0.28,0.35,0.64
9,0.12,0.82,0.47,0.15
18,0.46,0.05,0.78,0.01
4,0.42,0.28,0.35,0.64
17,0.13,0.61,0.02,0.04
36,0.46,0.05,0.78,0.01
4,0.83,0.5,0.68,0.83
4,0.97,0.7,0.2,0.77
14,0.59,0.73,0.78,0.08
5,1.0,0.92,0.55,0.5
6,0.65,0.27,0.11,0.31
4,0.83,0.5,0.68,0.83
6,0.03,0.01,0.76,0.29
7,0.34,0.09,0.39,0.13
16,0.59,0.73,0.78,0.08
4,0.23,0.53,0.62,0.49
8,0.63,0.18,0.71,0.12
7,0.0,0.7,0.7,0.25
7,0.48,0.7,0.47,0.26
5,0.64,0.43,0.11,0.21
13,0.89,0.33,0.31,0.06
22,0.46,0.05,0.78,0.01
4,0.75,0.38,0.24,0.68
5,0.03,0.01,0.76,0.29
42,0.46,0.05,0.78,0.01
36,0.89,0.33,0.31,0.06
7,0.45,0.11,0.27,0.21
29,0.91,0.77,0.4,0.01
4,0.83,0.5,0.68,0.83
5,0.03,0.01,0.76,0.29
4,0.83,0.5,0.68,0.83
4,0.97,0.7,0.2,0.77
4,0.03,0.24,0.38,0.62
12,0.59,0.73,0.78,0.08
13,0.8,0.52,0.68,0.09
max fit,46

NEW RUN: 5
8,0.0,0.7,0.78,0.08
4,0.59,0.73,0.38,0.62
4,0.65,0.47,0.69,0.38
10,0.23,0.53,0.59,0.11
5,0.34,0.09,0.65,0.56
19,0.89,0.33,0.31,0.06
4,0.59,0.73,0.38,0.62
14,0.48,0.7,0.02,0.04
5,0.46,0.05,0.54,0.53
5,0.4,1.0,0.61,0.32
39,0.57,0.37,0.53,0.03
5,0.46,0.05,0.54,0.53
4,0.91,0.77,0.85,0.53
32,0.94,0.24,0.4,0.01
19,0.03,0.01,0.68,0.03
4,0.83,0.5,0.49,0.89
36,0.48,0.7,0.02,0.04
8,1.0,0.92,0.7,0.25
4,0.46,0.05,0.54,0.53
7,0.23,0.65,0.06,0.16
4,0.59,0.73,0.38,0.62
5,0.4,1.0,0.61,0.32
4,0.59,0.73,0.38,0.62
4,0.83,0.5,0.49,0.89
5,0.4,1.0,0.61,0.32
5,0.45,0.11,0.47,0.26
18,0.03,0.01,0.68,0.03
4,0.46,0.05,0.54,0.53
4,0.46,0.05,0.54,0.53
5,0.46,0.05,0.54,0.53
5,0.4,1.0,0.61,0.32
16,0.8,0.52,0.91,0.11
7,0.22,0.55,0.78,0.16
4,0.64,0.49,0.44,0.72
9,0.23,0.53,0.59,0.11
9,0.67,0.3,0.15,0.1
5,0.46,0.05,0.54,0.53
5,0.91,0.77,0.85,0.53
4,0.21,0.34,0.55,0.5
5,0.54,0.93,0.27,0.49
38,0.48,0.7,0.02,0.04
5,0.34,0.09,0.65,0.56
6,0.54,0.89,0.39,0.13
13,0.89,0.33,0.31,0.06
14,0.23,0.53,0.59,0.11
6,0.89,0.33,0.31,0.06
7,0.23,0.53,0.59,0.11
5,0.21,0.34,0.55,0.5
33,0.28,0.44,0.78,0.01
4,0.83,0.5,0.49,0.89
5,0.4,1.0,0.61,0.32
4,0.34,0.09,0.65,0.56
54,0.66,0.07,0.07,0.02
10,0.89,0.33,0.31,0.06
6,0.37,0.75,0.18,0.27
13,0.89,0.33,0.31,0.06
9,0.89,0.33,0.31,0.06
9,0.8,0.52,0.91,0.11
4,0.59,0.73,0.38,0.62
6,0.25,0.61,0.76,0.29
19,0.03,0.01,0.68,0.03
4,0.83,0.5,0.49,0.89
19,0.03,0.01,0.68,0.03
6,0.4,1.0,0.61,0.32
5,0.46,0.05,0.54,0.53
4,0.46,0.05,0.54,0.53
4,0.34,0.09,0.65,0.56
10,0.99,0.54,0.68,0.09
6,0.13,0.61,0.11,0.31
4,0.46,0.05,0.54,0.53
4,0.0,0.46,0.3,0.78
5,0.65,0.47,0.69,0.38
10,0.89,0.33,0.31,0.06
4,0.46,0.05,0.54,0.53
5,0.21,0.34,0.55,0.5
5,0.59,0.73,0.38,0.62
11,0.89,0.33,0.31,0.06
31,0.48,0.7,0.02,0.04
4,0.0,0.46,0.3,0.78
4,0.83,0.5,0.49,0.89
5,0.46,0.05,0.54,0.53
4,0.46,0.05,0.54,0.53
4,0.54,0.72,0.68,0.83
4,0.91,0.77,0.85,0.53
5,0.21,0.34,0.55,0.5
6,0.4,1.0,0.61,0.32
5,0.22,0.07,0.73,0.37
13,0.8,0.52,0.91,0.11
4,0.83,0.5,0.49,0.89
5,0.88,0.24,0.62,0.49
5,0.21,0.34,0.55,0.5
21,0.03,0.01,0.68,0.03
4,0.03,0.24,0.9,0.88
4,0.59,0.73,0.38,0.62
10,0.94,0.94,0.45,0.06
13,0.23,0.53,0.59,0.11
4,0.46,0.05,0.54,0.53
6,0.65,0.27,0.27,0.21
5,0.46,0.05,0.54,0.53
6,0.13,0.61,0.11,0.31
max fit,54

NEW RUN: 6
6,0.46,0.05,0.73,0.37
5,0.48,0.7,0.86,0.58
5,0.46,0.05,0.73,0.37
11,0.21,0.34,0.59,0.11
15,0.4,1.0,0.46,0.07
5,0.9,0.57,0.61,0.32
5,0.46,0.05,0.73,0.37
12,0.57,0.37,0.68,0.09
11,0.89,0.33,0.78,0.08
10,0.94,0.24,0.31,0.06
12,0.89,0.33,0.78,0.08
66,0.22,0.07,0.4,0.01
6,0.46,0.05,0.73,0.37
48,0.9,0.16,0.53,0.03
4,0.83,0.04,0.54,0.53
5,0.48,0.7,0.86,0.58
17,0.4,1.0,0.46,0.07
31,0.83,0.5,0.68,0.03
7,0.21,0.34,0.59,0.11
6,0.28,0.44,0.78,0.16
11,0.57,0.37,0.68,0.09
14,0.4,1.0,0.46,0.07
17,0.4,1.0,0.46,0.07
11,0.89,0.33,0.78,0.08
5,0.65,0.47,0.31,0.5
12,0.83,0.5,0.68,0.03
11,0.28,0.44,0.78,0.16
4,0.22,0.55,0.41,0.78
5,0.34,0.09,0.27,0.49
10,0.59,0.73,0.06,0.16
10,0.21,0.34,0.59,0.11
12,0.4,1.0,0.46,0.07
12,0.37,0.75,0.91,0.11
4,0.22,0.55,0.41,0.78
5,0.46,0.05,0.73,0.37
13,0.89,0.33,0.78,0.08
5,0.48,0.7,0.86,0.58
11,0.23,0.53,0.15,0.1
7,0.46,0.05,0.73,0.37
5,0.46,0.05,0.73,0.37
8,0.37,0.75,0.91,0.11
6,0.23,0.53,0.15,0.1
33,0.83,0.5,0.68,0.03
6,0.03,0.01,0.27,0.21
12,0.23,0.53,0.15,0.1
5,0.46,0.05,0.73,0.37
5,0.48,0.7,0.86,0.58
27,0.23,0.65,0.02,0.04
10,0.89,0.33,0.78,0.08
35,0.23,0.65,0.02,0.04
11,0.37,0.75,0.91,0.11
4,0.8,0.52,0.38,0.62
4,0.24,0.7,0.85,0.53
4,0.91,0.77,0.08,0.7
5,0.48,0.7,0.86,0.58
6,0.03,0.01,0.27,0.21
5,0.46,0.05,0.73,0.37
4,0.48,0.7,0.86,0.58
11,0.4,1.0,0.46,0.07
56,0.45,0.11,0.78,0.01
7,0.03,0.01,0.27,0.21
8,0.23,0.53,0.15,0.1
11,0.59,0.73,0.06,0.16
5,0.48,0.7,0.86,0.58
8,0.59,0.73,0.06,0.16
32,0.23,0.65,0.02,0.04
13,0.4,1.0,0.46,0.07
5,0.8,0.52,0.38,0.62
6,0.03,0.01,0.27,0.21
8,0.59,0.73,0.06,0.16
7,0.03,0.01,0.27,0.21
10,0.65,0.27,0.0,0.12
8,0.23,0.53,0.15,0.1
11,0.59,0.73,0.06,0.16
5,0.46,0.05,0.73,0.37
14,0.89,0.33,0.78,0.08
4,0.67,0.7,0.55,0.5
8,0.23,0.53,0.15,0.1
5,0.54,0.68,0.14,0.22
4,0.37,0.63,0.28,0.89
4,0.22,0.55,0.41,0.78
8,0.75,0.37,0.18,0.27
4,0.46,0.05,0.73,0.37
12,0.21,0.34,0.59,0.11
5,0.83,0.21,0.45,0.24
9,0.4,1.0,0.46,0.07
4,0.8,0.52,0.38,0.62
4,0.34,0.09,0.27,0.49
6,0.54,0.93,0.47,0.26
4,0.34,0.09,0.27,0.49
9,0.65,0.27,0.0,0.12
11,0.23,0.53,0.15,0.1
4,0.48,0.7,0.86,0.58
16,0.23,0.53,0.15,0.1
5,0.0,0.7,0.69,0.38
16,0.89,0.33,0.78,0.08
5,0.67,0.3,0.65,0.56
10,0.23,0.53,0.15,0.1
4,0.99,0.54,0.49,0.89
9,0.57,0.37,0.68,0.09
max fit,66

NEW RUN: 7
7,0.83,0.5,0.0,0.12
4,0.57,0.37,0.27,0.49
6,0.23,0.53,0.14,0.22
33,0.28,0.44,0.53,0.03
9,0.23,0.65,0.91,0.11
36,0.82,0.42,0.02,0.04
15,0.28,0.44,0.53,0.03
10,0.94,0.24,0.15,0.1
14,0.26,0.7,0.68,0.09
8,0.83,0.5,0.0,0.12
7,0.23,0.53,0.14,0.22
5,0.89,0.33,0.31,0.5
7,0.59,0.73,0.73,0.37
10,0.46,0.05,0.93,0.11
6,0.28,0.35,0.78,0.16
4,0.89,0.33,0.31,0.5
5,0.23,0.53,0.14,0.22
9,0.21,0.34,0.78,0.08
11,0.22,0.07,0.46,0.07
6,0.4,1.0,0.45,0.24
5,0.89,0.33,0.31,0.5
6,0.59,0.73,0.73,0.37
4,0.9,0.16,0.24,0.97
8,0.23,0.53,0.14,0.22
11,0.21,0.34,0.78,0.08
5,0.57,0.37,0.27,0.49
7,0.4,1.0,0.45,0.24
11,0.21,0.34,0.78,0.08
4,0.9,0.16,0.24,0.97
25,0.28,0.44,0.53,0.03
5,0.57,0.37,0.27,0.49
7,0.34,0.09,0.94,0.22
8,0.23,0.53,0.14,0.22
12,0.23,0.65,0.91,0.11
7,0.48,0.7,0.18,0.27
5,0.4,1.0,0.45,0.24
4,0.57,0.37,0.27,0.49
5,0.59,0.73,0.73,0.37
5,0.89,0.33,0.31,0.5
5,0.57,0.37,0.27,0.49
6,0.48,0.7,0.18,0.27
6,0.59,0.73,0.73,0.37
6,0.59,0.73,0.73,0.37
8,0.23,0.53,0.14,0.22
8,0.4,1.0,0.45,0.24
6,0.4,1.0,0.45,0.24
5,0.45,0.11,0.96,0.51
32,0.59,0.68,0.78,0.01
18,0.03,0.01,0.68,0.03
9,0.23,0.53,0.14,0.22
9,0.21,0.34,0.78,0.08
29,0.83,0.21,0.4,0.01
6,0.54,0.68,0.02,0.24
5,0.59,0.73,0.73,0.37
13,0.83,0.5,0.0,0.12
5,0.34,0.09,0.94,0.22
5,0.89,0.33,0.31,0.5
5,0.89,0.33,0.31,0.5
5,0.02,0.56,0.12,0.36
5,0.4,0.14,0.41,0.38
6,0.23,0.53,0.14,0.22
6,0.4,1.0,0.45,0.24
9,0.46,0.05,0.93,0.11
5,0.59,0.73,0.73,0.37
8,0.23,0.65,0.91,0.11
15,0.28,0.44,0.53,0.03
5,0.4,1.0,0.45,0.24
8,0.75,0.37,0.27,0.21
5,0.57,0.37,0.27,0.49
12,0.83,0.5,0.0,0.12
8,0.37,0.75,0.06,0.16
